0.00	0.06	0.06	32	0
0.00	0.02	0.03	32	0
0.00	0.06	0.06	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.05	0.05	32	0
0.00	0.02	0.02	32	0
0.00	0.03	0.03	32	0
0.00	0.05	0.06	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.03	32	0
0.00	0.01	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.01	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.01	0.05	0.06	32	0
0.00	0.02	0.02	32	0
0.01	0.05	0.06	32	0
0.00	0.02	0.03	32	0
0.00	0.03	0.03	32	0
0.01	0.01	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.05	0.05	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.03	32	0
0.00	0.03	0.05	32	0
0.00	0.02	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.02	0.03	32	0
0.00	0.04	0.04	32	0
0.00	0.03	0.03	32	0
0.01	0.01	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.01	0.01	0.02	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.04	0.05	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.01	0.01	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.03	0.03	32	0
0.00	0.02	0.03	32	0
0.00	0.03	0.03	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.04	0.04	32	0
0.00	0.01	0.02	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.01	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.05	0.06	32	0
0.00	0.02	0.03	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.02	0.02	32	0
0.00	0.04	0.04	32	0
0.00	0.06	0.06	64	0
0.00	0.04	0.05	64	0
0.00	0.05	0.05	64	0
0.00	0.04	0.05	64	0
0.00	0.06	0.06	64	0
0.00	0.05	0.06	64	0
0.01	0.06	0.08	64	0
0.00	0.05	0.05	64	0
