0.01	0.11	0.07	32	0
0.01	0.11	0.07	32	0
0.01	0.11	0.07	32	0
0.01	0.10	0.06	32	0
0.01	0.12	0.07	32	0
0.01	0.15	0.07	32	0
0.01	0.14	0.07	32	0
0.02	0.10	0.07	32	0
0.00	0.12	0.06	32	0
0.00	0.12	0.07	32	0
0.02	0.25	0.15	64	0
0.01	0.07	0.04	64	0
0.01	0.05	0.03	64	0
0.00	0.06	0.03	64	0
0.01	0.05	0.04	64	0
0.00	0.08	0.04	64	0
0.01	0.11	0.06	64	0
0.04	0.25	0.13	64	0
0.03	0.22	0.14	64	0
0.03	0.22	0.14	64	0
0.05	0.42	0.24	128	0
0.05	0.42	0.24	128	0
0.01	0.16	0.09	128	0
0.00	0.17	0.09	128	0
0.02	0.18	0.11	128	0
0.01	0.20	0.11	128	0
0.01	0.22	0.13	128	0
0.04	0.40	0.24	128	0
0.06	0.40	0.23	128	0
0.05	0.38	0.23	128	0
0.02	0.23	0.14	256	0
0.02	0.23	0.14	256	0
0.06	0.58	0.33	256	0
0.03	0.25	0.15	256	0
0.03	0.24	0.15	256	0
0.05	0.28	0.18	256	0
0.04	0.34	0.21	256	0
0.03	0.40	0.23	256	0
0.07	0.47	0.29	256	0
0.03	0.30	0.18	256	0
0.05	0.81	0.46	512	0
0.07	0.80	0.46	512	0
0.07	0.62	0.36	512	0
0.03	0.46	0.26	512	0
0.06	0.47	0.29	512	0
0.07	0.43	0.28	512	0
0.04	0.48	0.28	512	0
0.08	0.69	0.41	512	0
0.07	0.64	0.38	512	0
0.07	0.90	0.53	512	0
0.09	0.92	0.55	1024	0
0.09	0.92	0.55	1024	0
0.12	0.91	0.57	1024	0
0.09	0.96	0.57	1024	0
0.11	0.96	0.59	1024	0
0.16	0.85	0.55	1024	0
0.10	0.96	0.57	1024	0
0.12	0.88	0.55	1024	0
0.11	1.14	0.67	1024	0
0.11	0.99	0.59	1024	0
