0.01	0.04	0.02	32	0
0.02	0.02	0.02	32	0
0.02	0.04	0.02	32	0
0.00	0.04	0.02	32	0
0.01	0.04	0.02	32	0
0.00	0.05	0.02	32	0
0.00	0.05	0.02	32	0
0.01	0.04	0.02	32	0
0.02	0.04	0.03	32	0
0.00	0.04	0.02	32	0
0.02	0.09	0.05	64	0
0.02	0.08	0.05	64	0
0.03	0.07	0.04	64	0
0.03	0.07	0.05	64	0
0.01	0.10	0.05	64	0
0.02	0.08	0.05	64	0
0.03	0.07	0.04	64	0
0.01	0.09	0.04	64	0
0.01	0.09	0.05	64	0
0.02	0.12	0.05	64	0
0.02	0.18	0.09	128	0
0.06	0.19	0.09	128	0
0.03	0.21	0.09	128	0
0.05	0.19	0.08	128	0
0.02	0.17	0.09	128	0
0.05	0.22	0.09	128	0
0.09	0.18	0.09	128	0
0.05	0.16	0.10	128	0
0.05	0.17	0.10	128	0
0.03	0.18	0.09	128	0
0.08	0.29	0.17	256	0
0.06	0.32	0.17	256	0
0.06	0.32	0.18	256	0
0.05	0.36	0.17	256	0
0.13	0.40	0.17	256	0
0.07	0.14	0.09	256	0
0.07	0.22	0.10	256	0
0.11	0.37	0.17	256	0
0.12	0.43	0.19	256	0
0.09	0.29	0.17	256	0
0.05	0.19	0.10	512	0
0.07	0.27	0.12	512	0
0.12	0.39	0.22	512	0
0.12	0.36	0.19	512	0
0.06	0.22	0.12	512	0
0.13	0.65	0.25	512	0
0.19	0.68	0.27	512	0
0.15	0.43	0.25	512	0
0.07	0.18	0.11	512	0
0.04	0.23	0.12	512	0
0.05	0.32	0.15	1024	0
0.07	0.33	0.19	1024	0
0.22	0.71	0.31	1024	0
0.13	0.46	0.21	1024	0
0.19	0.64	0.35	1024	0
0.11	0.48	0.21	1024	0
0.12	0.47	0.25	1024	0
0.04	0.34	0.16	1024	0
0.09	0.43	0.18	1024	0
0.22	0.70	0.30	1024	0
